guid;full_name;last_name;first_name;patronymic
ff171cb6-4a03-4696-a56d-7a6c09a441d0;Дементьева Антип Демьянович;Дементьева;Антип;Демьянович
a06770ab-0714-49f6-a909-03b30c39c4ce;Дементьева Антип Демьянович;Дементьева;Антип;Демьянович
e43251c6-762f-485b-8665-5b4f52f1220f;Кабанот М. В.;Кабанов;Макар;Васильевна
2ba6ff23-585a-4ec1-86a0-c097193f02a4;Васильев Родион Андреевич;Васильев;Родион;Андреевич
b1381fa4-4e81-4f85-927d-d195f7bbfeb8;ИП Сазонова Л.А.;Сазонова;Любовь;Архиповна
5025e935-3d69-4117-af4e-58a0d42f5c5c;Попов Татьяна Иосипович;Попов;Татьяна;Иосипович
20d42cf0-8e17-4906-86bb-4e05993ffc1c;Веселов Лучезар Васильевна;Веселов;Лучеаар;Васильевна
15f9adf5-c032-470e-ab14-8eb397982576;Николаева Авдей Васильевна;Николаева;Авдей;Васильевна
a9602bf3-6662-4ead-87f1-21ba96f322c2;Маслот Григорий Васильевна;Маслов;Григорий;Васильевна
a3cecd87-d43c-4449-8f6a-2fd6e0d55cb1;Рогов Р. Г.;Рогов;негина;Георгиевич
e5c534f9-72ec-480d-9525-aa2ca0933a51;Титов Д. В.;Титов;Дмитрий;Власович
d50a0334-f2db-4a68-b7dd-523b3f16a3ac;Гущина М. И.;Гущина;Мечислав;Иосипович
801f78bb-2d11-4874-8c11-e794bfa8ce9a;Наумов Капитон Арсеньевич;Наумов;Капитон;Арсеньевич
15220793-739c-4648-85eb-a398fd584d56;Гурьева Регина Измаилович;Гурьева;Регхна;Измаилович
5e5defef-49ac-43fc-b1be-b0a9847ca803;Андреева Герман Захарьевич;Андреева;Герман;Захарьевич
80a749d3-4d5f-46a6-a014-394c9c07c761;Федоров Ермолай Феликсович;Федоров;Ермолай;Феликсович
dd4e2e39-0353-4300-85f3-f48d5f8558fe;Баранова Феврония Елисеевич;Баранова;Феврония;Елисеевич
0b13669a-42a6-4f68-9f63-2c4308a02dc3;Веселов Авдей Никифоровна;Веселов;Авдей;Никифоровна
c9e8af64-30e9-4ffd-817e-4d6cf218316e;ИП Гусева Ю.Л.;Гусева;Юлжан;Львовна
f85bd2ff-3aac-4c52-be84-da98042fd3fb;ИП Гусева Ю.Л.;Гусева;Юлжан;Львовна
61704655-8447-44e0-b94a-385ffc367e06;Пестова Э. А.;Пестова;Эммануил;Алексеевна
8a5d9d48-ceae-48ce-b3ad-b63089d8e081;Беляев Ефим Алексеевна;Беляев;Ефим;Алексеевна
97f5ece9-6734-4a20-9a51-cd51b2c67f44;Лихачев Юлий Фадеевич;Лихачев;Юлий;Фадеевич
98260495-d0bb-4801-9e0d-26e65a1d7a96;Кабанова Леонтий Константиновна;Кабанова;Леонтий;Константиновна
97ce799e-0bad-406e-b636-160e4ef5b553;Гусев Ксения Филипповна;Гусев;Ксения;Филипповна
1fc6693b-15b6-47bf-8a30-8f4f99f473f7;Медведев Дмитрий Гаврилович;Медведев;Дмитрий;Гаврилович
0e2961c9-9fb2-476b-a32f-b94469cf5c2b;Зимина Евгения Анисимович;Зимина;Евгения;Анисимович
db436a29-9469-402d-829c-65aa583194bc;Громов Прокофий Леонидовна;Громов;Прокофий;Леонидовна
a8bc0547-9990-46f9-85bd-6ad3009075d1;Гущина Харлампий Робертовна;Гущина;Харлампий;Роберщовна
80ba407b-6fe2-4651-9a27-f3b76ab2ea35;Ершова Серафим Леоновна;Ершова;Серафим;Леоновна
1ec9d107-6b04-40f4-9787-035afe8be628;Игнатова Евгения Юльевна;Игнатова;Евгения;Юльевна
b73d4bdf-49db-4613-aef8-a61301d42036;Богданова Леонтий Ильинична;Богданова;Леонтий;Ильинична
f2613cea-b98f-47e5-87e2-5fcab0b1565e;Горбунова Регина Фёдоревич;Горбунова;Регина;Фёдорович
9d8f2d26-a84d-4951-9b2a-3c90774cc8ba;Кулакова Кир Арсеньевич;Кулакова;Кир;Арсеньевич
fc62c891-c52f-45a8-b5b7-6d2fcd2b708c;Ширяев Ратибор Арсеньевич;Ширяев;Ратибор;Арсеньевич
eb045011-af2f-4e13-9a0b-7cf2a0b48bf8;Шаров Капитон Евстигнеевич;Шаров;Капитон;Евстигнеевич
10bce01f-550e-4e5f-bcb1-ec0f566946e8;Матвеев Кир Юльевич;Матвеев;Кир;Юльевич
95a7d78b-f607-46c5-8b43-d114eb5051f1;Федотова Капитон Аксёнович;Федотова;Капитон;Аксёнович
7db4b9fe-3e94-4150-aced-7acf5eca5488;Потапов Софрон Георгиевич;Потапов;Софрон;Георгиевич
c5376f76-78cf-4baa-a624-16ae2bba0014;ИП Хохлов А.Е.;Хохлов;Аристарх;Евсеевич
4829bc38-bc70-4026-9968-87d446170857;Ширяев Таисия Рудольфовна;Ширяев;Таисия;Рудольфовна
6ce0ca85-fbca-4d73-a16f-4e1c792f3638;Кулакова Кир Романовна;Кулакова;Кир;Романовна
eecfa0a0-8472-4495-8619-e4066f1b996c;ИП Беляев Г.М.;Беляев;Гостомысл;Михайловна
70f3c448-0f41-48d7-8f8f-cad9f1ba17f0;Ершова Эммануил Елисеевич;Ершова;Эммануил;Елисеевич
2bb5272f-a7e2-4984-90b8-04c757fba42d;Ершова Эммануил Елисеевич;Ершова;Эммануил;Елисеевич
278c91ae-bcfb-41ab-b22a-a8edf28ded54;Веселов Мир Сергеевна;Веселов;Мир;Сергеевна
e0d0a56a-0041-4704-8987-62c97687ab83;Белнкова Бажен Якубович;Белякова;Бажен;Якубович
8be8e593-7a10-414c-940b-03db31947719;Александров Бажен Вячеславовна;Александров;Бажен;Вячеславовна
6e81f462-e205-4730-9c96-01105f0999d4;Карпов Олимпиада Гаврилович;Карпов;Олимпиада;Гаврилович
66257ff9-48b7-417e-bfb1-b4209d9e5e03;Николаева Серафим Эдгардович;Николаева;Серафим;Эдгардович
a4f93fda-6bc3-411b-9642-08d2d7164b60;Селезнева Регина Евсеевич;Селезнева;Регина;Евсеевич
c205df2a-91a3-43d1-9dd7-8460a9d4731d;Галкин Р. С.;Галкин;Родион;Сергеевна
b295125e-0c52-4d3e-a2d9-c1c923ddf1df;Пестова Никандр Артёмович;Пестова;Никандр;Артёмович
d5db6384-0370-4bec-857f-fcbc47623548;Савин А. А.;Савин;Азарий;Арсеньевич
94efb1e5-86c1-45c8-8863-031046065e93;Беспалов Герман Тимофеевна;Беспалов;Герман;Тимофеевна
8b6e187f-4f6b-4aa5-bee0-e8381ffd74f1;Потапов Регина Константиновна;Потапов;Регина;Константиновна
54d3d987-edfc-4418-8501-e1b914b46cc9;Александров Эммануил Андреевич;Александров;Эммануил;Андреевич
d0881a77-9d7c-4371-b30a-9a907b144f71;Рожкова Эммануил Кирилловна;Рожкова;Эммануил;Кирилловна
25001e55-a080-4cdf-8dbb-461bd56ba4a6;ИП Савин П.М.;Савин;Прокофий;Михайловна
b95a045e-2fbf-4e7e-9115-6abd3aca154f;Баранова Софрон Архиповна;гаранова;Софрон;Архиповна
7fe577b3-7923-4d6a-869e-ee4afd6ca220;Щербаков Юлий Арсеньевич;Щербаков;Юлий;Арсеньевич
4a8ece67-64c2-4faf-8f98-c5ff4250a203;Русакова Ю. Л.;Русакова;Юлиан;Львовна
195aabf4-21d8-47ea-8c80-d2e99e97c53e;Яковлев София Иосипович;Яковлев;София;Иосипович
d1dc26d4-0231-438c-989b-a2dda729ef6c;ИП Ширяев О.А.;Ширяев;Олимпихда;Алексеевна
8f781b02-c338-4cab-a503-fc81d04404c3;Кондратьева Мстислав Денисович;Кондратьева;Мстисуав;Денисович
bb77ff03-c497-4593-8bc5-b006b3f57e06;Гусев Владимир Константиновна;Гусев;Владимир;Константиновна
6f88cac5-0c1d-4be4-a83c-c592b6091d10;Давыдов Леонтий Михайловна;Давыдов;Леохтий;Михайловна
1291c417-abdb-4dea-a069-2d13d6096792;Блинов Мечислав Вячеславовна;Блинов;Мечислав;Вячеславовна
42b6d19f-71aa-4ce3-84af-50cb0c400994;Макаров Е. П.;Макаров;Евгения;Павловна
f88ba8a5-4f82-4024-b632-fe584f937581;Федотова Онуфрий Тарасович;Федотова;Онуфрий;Тарасович
debb7d88-3ef0-4b20-a786-2854a30be3f6;Шашков Болеслав Робертовна;Шашков;Болеслав;Робертовна
e4d997ad-dffd-45d0-8f11-db3d5c0c02ed;Кулакова Азарий Юльевна;Кулакова;Азарий;Юльевна
9e97e133-681f-4ce5-bedf-1c691f89a8ef;Блинов К. И.;Блинов;Ксения;Изотович
e2943f11-8080-4047-8454-90f638025946;Зыков Эммануил Васильевна;Зыков;Эммануил;Васильевна
a12537f3-0cff-42e6-bd9f-c03937c37482;Цветков Леонтий Артёмович;Цветков;Леонтий;Артёмович
7ca3aa4e-6df8-4b35-93a5-9d75033ec8f6;ИП Блинов В.А.;Блинов;Валерия;Аксёнович
4f7f3a95-e893-4464-ac1e-42868e80c2d7;Волкова Регина Иосипович;Волкова;Регина;Иосипович
1f2211a3-1f71-4bd3-bd19-28c269327c94;Ефремова Макар Леоновна;Ефремова;Макар;Леоновна
bdd0b217-ee76-48e1-bda2-6a3b6c94935a;Попов Мстислав Вадимовна;чопов;Мстислав;Вадимовна
3808f60f-a186-4fcd-be94-27a5033bf6b9;Пахомов Ольга Сергеевна;Пахомов;Ольга;Сергеевна
820f7f5d-ee8a-470d-a652-c0f23471b326;Бобылева Н. С.;Бобылева;Никифор;Сергемвна
2544972a-397e-43c8-b956-652f4cd17539;Бобылева Н. С.;Бобылева;Никифор;Сергемвна
c5a494d6-2317-4ce2-be37-2284d667ab14;Блинов Т. З.;Блинов;Творимир;Захарьевич
26a668be-5d58-4f23-85c1-1e5b048fd2bf;Лихачева Ольга Сергеевна;Лихачева;Ольга;Сергеевна
61d0ad0e-e7f4-495a-a732-ab12f3ae57ed;ИП Бобылева Р.А.;Бобылева;Ратибор;Андреевич
0c91f161-5cbc-4d0a-9f23-7d44575de2cf;ИП Ефремова В.С.;Ефремова;Вышеслав;Сергеевна
f5e6bf9b-67d5-4adb-b0cd-c9350947dec8;ИП Дементьева В.Т.;Дементьева;Всемил;Тихонович
e422a7d4-d069-4a92-a9cc-a9145234c0eb;ИП Кондратьева А.А.;Кондратьева;Аверкий;Аксёнович
090be9d1-48cd-41f6-a56b-5bc3dc3023df;Гришин Р. А.;Медведев;Юлиж;Анисимович
a3c0b08f-e100-48a2-a37b-d36aa639e679;Гришин Р. А.;Гришин;Роман;Алексеевна
6962dcce-d3a4-42b0-8df7-2468718791cb;ИП Королева А.В.;Королева;Анисим;Власович
87d8d5a3-470d-4fc2-a03c-32b1e3b8db47;Корнилова Мир Сергеевна;Корнилова;Мир;Сергеевна
7317239f-b006-4054-aca0-52c83930251a;Корнилова Мир Сергеевна;Корнилова;Мир;Сергеевна
1b0b1e06-532f-43ed-82b2-896c1ce5ed0d;Артемьев С. А.;Артемьев;Самуил;Артёмович
f984d555-52be-492e-9911-cd9574601c0c;Зайцев Прокофий Кирилловна;Зайцев;Прокофий;Кирилловна
a3f7394c-b60a-4747-a979-6ce091f70e23;Федоров Евграф Жанович;Федорщв;Евграф;Жанонич
bbdc4339-b73a-4fc1-91af-0df54f935f79;Федотова Ратибор Натановна;Федотова;Ратибор;Натановна
e8e3adc6-235a-40b7-8a29-ee7d457c4c32;Горбачев Э. Х.;Горбачев;Эммануил;Харламповрч
779b3546-ab5c-4f42-927f-d0c755eca4cd;Захаров Алевтина Тимофеевна;Захарив;Алевтина;Тимофеевна
90b53266-f80a-4bb7-8f4a-09e5abcb7cf1;Комиссарова Ольга Арсеньевич;Комиссарова;Ольга;Арсеньевич
c7692d5e-e5f2-4ad4-9428-06814140cd87;ИП Блинов П.Ф.;Блинов;Павел;Федоровна
851d270b-aa36-43be-a183-a22ae6bd1751;Пестова Т. С.;Пестова;Таисия;Сергеевна
7fdc80f3-da1c-4667-b2c4-9684fd094ad3;Шаров Никандр Юльевич;Шаров;Никандр;Юльевич
fea39f50-6fb8-4b5b-8be5-6bf6151b9fde;Кабанова М. Т.;Кабанова;Моисей;Тимофеевна
4fd65a19-508f-466a-bf1e-be12be29f588;Жданова Е. С.;Жданова;Ерофей;Сергеевна
f30c389a-8776-4d68-8f6c-4a3b7bd94208;Баранова Никифор Рудольфовна;Баранова;Никифор;Рудольфовна
7d46345b-ba44-4f11-aa7b-7d05fe715625;Жукова Р. Е.;Жукова;Родион;Ефстафьевич
a2be8be4-e6c1-49b1-a6fd-fd4ba47fd1bd;Титов Аверьян Рудольфовна;Титов;Аверьян;Рудольфовна
f957edcc-3046-4851-b430-c9fe06ccba6c;Савин Никандр Тихонович;Савин;Никандр;Тихонович
8d9e5593-fff9-4b19-b0e3-15e8b2c10a30;Григорьев Фома Романовна;Григорьев;Фома;Романовна
9daeefd2-d2b2-4aa3-aa9c-7f21db3f108a;Тимофеев Евграф Елисеевич;Тимофеев;Евмраф;Елисеевич
